identity,ACTB,IFITM3,CD4,IFNG,B2M,umap_1,umap_2
CD14+ Mono,17,0,3,0,31,-7.467307142634549,7.1098719391398175
B,9,0,0,0,101,6.177660413365206,12.807241514640305
CD14+ Mono,4,0,0,0,4,-8.81799130858914,8.496553972678635
B,10,0,0,0,20,8.1710013824509,12.274381712394211
CD14+ Mono,10,0,0,0,20,-7.348141722102323,7.921187475638841
Naive CD4 T,14,0,0,0,28,-0.6046524566604283,-5.044748231453444
FCGR3A+ Mono,59,9,0,0,101,-11.045155577082792,3.897642210441087
Naive CD4 T,5,0,1,0,66,0.18617374477847548,-8.025545999092605
CD14+ Mono,21,2,0,0,27,-7.850889257807889,6.320666387992357
Naive CD4 T,15,0,0,0,33,-0.21315007628933458,-4.257881089729811
NK,20,0,0,0,78,6.842664189915499,-0.5349815335698385
CD14+ Mono,7,0,1,0,11,-8.492940000910917,8.178743914084885
Naive CD4 T,7,0,0,0,25,-0.5859399360610631,-4.885488435310866
CD14+ Mono,20,3,0,0,18,-7.46214013518826,6.201179102378343
CD8 T,29,0,0,0,79,5.500077195744357,-2.2316595759816424
CD8 T,11,0,0,1,72,4.1056272464798305,-2.9032577720113055
Memory CD4 T,25,0,0,0,84,3.5063676315353725,-7.463226243538405
Memory CD4 T,67,0,2,0,120,4.638583369831881,-7.261058732552077
Naive CD4 T,14,0,0,0,22,0.014540858845553117,-4.282627507729079
Naive CD4 T,4,0,0,0,35,-0.768953613658109,-4.9082297530598895
CD8 T,9,0,0,0,96,4.1510445552872035,-2.654458447975661
Memory CD4 T,18,0,1,0,51,3.0452024417923305,-8.049495622200515
CD14+ Mono,19,1,0,0,31,-8.220940641780057,6.308746412711595
CD8 T,3,0,0,0,5,1.2361186224029872,-2.8334497657246844
CD8 T,8,0,0,0,51,3.903172917942843,-2.897530480904128
CD8 T,43,0,0,0,90,5.171290345768771,-3.5940908637471454
Naive CD4 T,2,0,0,0,24,0.2354845481918666,-5.4151009765095965
Naive CD4 T,8,0,1,0,32,0.8536486106918666,-8.00522796778157
Memory CD4 T,13,0,0,0,46,1.990244247298083,-8.087127610725906
B,7,0,0,0,23,6.999395318608126,12.026269987540696
CD8 T,27,0,0,0,44,5.1560048538254115,-1.6410509791798849
Platelet,35,0,0,0,28,-9.614270262141385,0.20244331689402872
CD8 T,11,0,0,0,74,3.875539966206393,-2.8773369040913837
Naive CD4 T,9,0,0,0,47,0.09391743717654677,-7.89707080988362
Naive CD4 T,4,0,0,0,32,-1.1014755290939,-5.946937009377028
Naive CD4 T,16,0,0,0,51,0.20287246284945937,-4.8755053725667254
FCGR3A+ Mono,33,8,1,0,70,-10.941412977595487,4.015833929496263
Naive CD4 T,8,0,0,0,36,-0.5178039592696813,-7.258472367805983
CD14+ Mono,57,10,1,0,80,-9.237237028498807,4.286928490119432
CD14+ Mono,24,3,0,0,64,-8.70040803374783,5.448898867087816
NK,12,0,0,0,63,6.1760062652634,-0.35196058420612997
Naive CD4 T,1,0,1,0,46,1.5783779698417995,-3.9174393859334247
B,25,0,0,0,109,5.447244592289767,13.338357046561692
FCGR3A+ Mono,18,10,0,0,67,-10.410247854609647,4.751500442939256
CD14+ Mono,29,3,0,0,45,-8.459209494013944,5.597183302360032
Naive CD4 T,7,0,0,0,28,-1.4451847595168736,-5.056895181221511
CD8 T,10,0,0,0,27,2.1414875763462398,-2.94943897394612
Naive CD4 T,8,0,0,0,25,1.2345819550560329,-4.840897008461501
CD8 T,9,0,0,0,57,2.6128861385391566,-4.78052274851277
Memory CD4 T,28,0,0,0,80,4.383495517353854,-7.880093499702956
B,4,0,0,0,10,8.241765924076876,12.04963977666423
CD8 T,13,0,0,0,60,3.8684868293808314,-3.1888951507039325
Memory CD4 T,11,0,0,0,51,3.412717052082858,-7.129496499580886
CD14+ Mono,17,1,0,0,22,-7.390090994258085,7.972457483725999
NK,5,0,0,0,58,5.883480973820529,-0.5981919017262716
Naive CD4 T,14,0,0,0,22,-1.1323495429946568,-5.065633698982741
B,3,0,0,0,17,8.785033174137912,11.971574858146164
Naive CD4 T,9,0,0,0,23,-1.3353868049575475,-5.595734044594313
FCGR3A+ Mono,44,20,0,0,104,-11.296613745112577,4.128405168967698
Memory CD4 T,7,0,0,0,66,3.263024874310336,-8.008195802254226
Naive CD4 T,6,0,0,0,36,0.5849521833465907,-6.188945695442702
Naive CD4 T,7,0,0,0,29,0.2120571809814784,-6.179679318947341
Memory CD4 T,8,0,0,0,56,2.639035411457858,-8.296797677559402
B,5,0,0,0,49,7.890629239659152,12.895743444877121
CD8 T,10,0,0,0,112,6.64419884262546,-1.3230740275807638
B,20,0,0,0,62,6.522691674809298,13.478620603995774
CD8 T,13,0,0,0,46,5.418348260502658,-1.1795579638905782
Naive CD4 T,1,0,0,0,7,-0.22061710776821641,-3.2340993133015887
NK,29,0,0,1,97,6.531721063237033,-0.41474060682728475
Naive CD4 T,8,0,0,0,43,1.5332276600406978,-3.7305378165669696
Naive CD4 T,16,0,0,0,35,1.1308693367050502,-4.745971128029372
B,32,0,0,0,55,5.85164684830173,13.115850523429367
Memory CD4 T,2,0,0,0,62,2.101426162104449,-6.519535466713454
DC,97,31,2,0,115,-6.794494680781522,3.1452346596293195
Naive CD4 T,8,0,0,0,23,1.487115390877566,-4.074939652962233
CD14+ Mono,63,5,2,0,64,-7.061949781794706,5.487943247275804
FCGR3A+ Mono,36,4,0,0,31,-11.65170484008328,4.059082582908128
B,6,0,0,0,24,6.418363996128878,12.437688902335617
CD8 T,4,0,0,0,30,3.5380475002334926,-3.3939775672383563
Naive CD4 T,7,0,0,0,38,1.5487144964741084,-4.674326345009352
Naive CD4 T,6,0,0,0,38,0.33594615040286513,-7.41866390375569
NK,15,0,0,0,74,6.310818620304904,0.02830012174174601
Naive CD4 T,16,0,0,0,77,-0.43586068572536973,-6.34430734781697
CD8 T,17,0,0,2,70,5.6073035675094935,-1.6023861613698263
NK,64,0,0,0,93,7.251631684880099,-0.3044954982228536
CD14+ Mono,58,7,0,0,71,-7.362573675532499,4.842035129981492
Memory CD4 T,28,0,0,0,78,3.070231505017123,-8.045123025459793
Naive CD4 T,6,0,0,0,19,0.1687142330215785,-3.2558912482686297
CD8 T,14,0,0,0,73,4.854916520695529,-3.0720805373616473
FCGR3A+ Mono,55,5,0,0,79,-12.117078833003202,3.9085033688120587
CD14+ Mono,41,2,0,0,41,-6.8362179321242955,5.7468229088358624
Memory CD4 T,10,2,0,0,38,1.7572865935967776,-6.099056645912673
CD14+ Mono,20,1,0,0,43,-8.394606642146268,5.5126148018412335
CD8 T,36,0,0,0,56,4.829139896015963,-2.533383056206252
Memory CD4 T,12,0,0,0,65,3.0110307413147304,-8.309600755257156
B,19,0,0,0,45,5.752072282414279,12.651125982718918
Memory CD4 T,13,0,0,0,58,3.4529241996811244,-5.309132978004958
Naive CD4 T,13,0,0,0,46,1.2255666929291102,-6.63668148188069
B,3,0,0,0,21,6.989061303715548,13.402872160392258
CD14+ Mono,29,1,1,0,19,-8.310565046687284,5.884505823569749
CD14+ Mono,31,1,1,0,49,-8.047926954646268,5.469809606986497
Platelet,38,0,0,0,24,-9.644329122920194,0.23909647794291788
B,8,0,0,0,71,6.8421291786239955,13.424760893302414
Naive CD4 T,3,0,0,0,49,-0.45882897796169786,-5.675321027321364
CD14+ Mono,18,0,0,0,21,-7.787647299189725,7.866533831077073
Naive CD4 T,6,0,0,0,94,0.8211287337349269,-8.151782914680984
Memory CD4 T,17,0,0,0,45,3.4472985940979335,-7.196661874336745
Memory CD4 T,16,0,0,0,55,2.346609063725314,-7.055956765694167
Naive CD4 T,11,0,0,0,28,-0.3057711643172887,-6.7926034179158465
CD14+ Mono,20,4,0,0,27,-7.818189672846952,6.576414659934495
B,6,0,0,0,28,7.335187383274874,11.510009840445969
CD14+ Mono,25,3,0,0,45,-7.268253378291288,5.7470198425822
NK,29,0,0,0,75,6.446084447483859,-0.04279856352284139
CD14+ Mono,15,0,0,0,16,-7.961846403498807,8.335137442069504
B,2,0,0,0,65,6.444550462345919,12.624064520316574
NK,31,0,0,0,96,5.87714094696506,-0.9818503108449239
Naive CD4 T,2,0,0,0,20,0.6173273998306605,-3.9364775863118426
CD14+ Mono,18,4,1,0,16,-8.614418081660428,6.3825650963358624
Memory CD4 T,16,0,0,0,47,1.4680183607147548,-8.059266015572097
Memory CD4 T,16,0,0,0,50,3.1834598260925624,-7.857476159615065
CD14+ Mono,26,1,0,0,29,-7.581899694819608,6.416712835746263
CD14+ Mono,47,11,0,0,105,-9.18255429687039,4.151444509940599
Naive CD4 T,15,0,1,0,39,1.1115076619194362,-7.175789758247878
FCGR3A+ Mono,49,9,0,0,68,-10.200438551325956,4.1214309486918195
Memory CD4 T,12,0,0,0,46,4.251836486439547,-4.817174359840895
Naive CD4 T,9,0,0,0,29,-0.7970529121352818,-5.4676403251118915
CD14+ Mono,19,2,1,0,63,-7.534388594050565,5.122445896583055
Memory CD4 T,4,0,0,0,87,3.8197944837616298,-7.1183737960286395
Naive CD4 T,9,0,0,1,42,-0.56658463897244,-6.8460044112630145
B,3,0,0,0,6,8.807772584538302,12.186224058585617
B,8,0,0,0,16,7.114239640812716,11.609048918204758
Memory CD4 T,16,0,0,0,86,3.4712129312561366,-8.096209451241043
Naive CD4 T,10,0,0,0,65,1.6832755881355617,-4.84435503153279
Naive CD4 T,7,0,0,0,32,0.9724592047737453,-6.19568388132527
Memory CD4 T,23,0,1,0,60,3.0796254354523036,-7.74768058924153
NK,114,1,0,0,137,7.0975331741379115,-0.9422909465260763
Naive CD4 T,2,0,0,0,16,-0.5507038158370641,-3.5246867385335223
CD14+ Mono,18,13,0,0,41,-8.77774243773953,5.4701271805338605
Naive CD4 T,10,0,0,0,70,2.2034024971531245,-4.4284557547993915
Memory CD4 T,12,0,0,0,56,2.893133469204745,-6.873089715523268
CD14+ Mono,21,0,0,0,35,-7.1593637985183385,6.83156164022014
Memory CD4 T,6,0,0,0,55,2.610805817227206,-5.5910252776570575
CD8 T,10,0,0,0,117,3.177988834957919,-3.7744969573445575
Naive CD4 T,18,0,0,0,31,1.257287808041415,-7.521331712288405
Memory CD4 T,6,0,0,0,22,1.4642115610645625,-6.508375569862868
CD8 T,14,0,0,0,60,3.6678727346466395,-4.4801525321431415
Naive CD4 T,0,0,0,0,23,-1.3216796440078404,-5.871814652962233
FCGR3A+ Mono,51,10,1,0,79,-11.7762060684158,3.822172239737962
B,6,0,0,0,23,7.3815626579330775,13.07327659459636
FCGR3A+ Mono,44,11,0,0,94,-11.563104681391874,4.08902652593181
Naive CD4 T,9,0,0,0,106,0.08629245338901015,-5.21247665552571
CD14+ Mono,9,3,0,0,46,-9.257549337763944,6.459224298911546
CD14+ Mono,6,1,0,0,7,-8.825856260676542,7.936617449241136
CD14+ Mono,15,0,0,0,31,-8.645568899531522,6.674655512290452
Naive CD4 T,20,0,0,0,33,0.8599776702926967,-6.495382234138991
Naive CD4 T,9,0,0,0,48,-0.7252686542464879,-5.770825788063552
CD14+ Mono,33,9,0,0,51,-9.478056005854764,4.4683032784037335
Memory CD4 T,11,0,0,0,40,4.0396506267593715,-7.467136308235671
Memory CD4 T,11,0,0,0,48,2.9774960952804896,-8.465493127388504
Naive CD4 T,3,0,0,0,32,0.677105374913058,-5.318087026161696
CD14+ Mono,40,3,0,0,68,-9.001238874812284,4.465514019446824
CD8 T,13,1,0,0,39,4.959016986470065,-1.3639134612508077
B,2,0,0,0,3,9.104294725041232,11.947542265372727
CD8 T,5,1,0,0,45,5.722522683720431,-1.424134894890334
Memory CD4 T,10,0,0,0,53,3.7460535245941493,-6.0587047782368915
FCGR3A+ Mono,71,4,0,0,126,-12.020034841914335,3.861090973334764
B,8,0,0,0,40,6.314968057255587,12.83574874730632
CD8 T,10,0,0,0,43,3.4307095485733363,-3.124483510536696
B,9,0,0,0,21,7.7518042999313685,12.081568792777512
NK,17,0,0,0,49,6.329060979466281,-0.2565528598256368
Naive CD4 T,3,0,0,0,3,-0.4511023086501744,-3.8987950530476825
Memory CD4 T,27,0,0,0,117,4.0306009727524135,-8.390554353279617
Memory CD4 T,32,0,0,0,46,2.2503710466430995,-7.652383729500319
B,0,0,0,0,15,7.094871469120822,12.479396894889328
Memory CD4 T,10,1,1,0,24,2.4480018096969935,-6.467854424995925
CD14+ Mono,26,0,1,0,24,-7.679856352229276,7.957281187491868
B,6,0,0,0,5,7.713425584416232,11.889920309501145
Naive CD4 T,11,0,0,0,10,0.7303453165100429,-6.018984719795729
CD14+ Mono,18,0,0,0,14,-7.123948149104276,6.438998774009202
Memory CD4 T,9,0,0,0,56,1.739116706232867,-6.415329381508376
Memory CD4 T,16,1,0,0,65,3.1284031349228236,-6.760534211678054
B,1,0,0,0,11,9.406124063114962,12.253419950919602
CD14+ Mono,9,2,0,0,14,-8.682098440547147,6.929532602744554
NK,66,0,0,0,83,6.828726239781222,-0.9296108928151388
Naive CD4 T,2,0,0,0,44,-1.1424024623824742,-6.730055734200026
Naive CD4 T,7,0,1,0,60,0.10399014530642958,-5.86868946222737
CD14+ Mono,30,2,1,0,39,-7.202692083735624,6.1782289299540265
B,6,0,0,0,80,7.131582685093722,12.625667646842453
Naive CD4 T,4,0,0,0,34,-0.3668969196273473,-4.818333550972487
NK,35,0,0,0,55,6.206765122990451,0.08123524518534952
Memory CD4 T,17,0,0,0,61,2.634356029610476,-6.458031102699782
B,3,0,0,0,34,6.1111087280319545,12.594348982291672
Memory CD4 T,27,0,0,0,74,0.7331022697494838,-8.562032624763992
Naive CD4 T,5,0,1,0,28,0.34032661495669814,-6.454337998909499
NK,9,0,0,0,49,6.830347486119113,0.2144694480471354
B,16,0,1,0,82,5.288899846653781,13.182235792594406
CD8 T,4,0,0,0,48,4.389623590092501,-3.3185757842488544
B,7,0,0,0,13,8.188734002690158,11.731750563102219
CD8 T,5,0,0,0,67,2.451757975201449,-4.404888078255202
Naive CD4 T,11,0,0,0,40,-0.8095551055862096,-7.0183324065633075
CD14+ Mono,15,1,0,0,13,-8.173890165705838,6.050038412528489
CD8 T,26,0,0,0,51,4.695159860234103,-1.4476751532979268
Naive CD4 T,1,0,0,0,25,-0.06195204677120714,-4.033154412788893
Naive CD4 T,21,0,0,0,51,-0.3849034828139928,-7.835919305367018
Naive CD4 T,1,0,0,0,42,0.6791759210632655,-4.004101201576735
Naive CD4 T,22,0,0,0,28,0.35584718761905165,-7.210326119942214
B,2,0,0,0,17,7.820727296452365,11.501129225211594
B,3,0,0,0,13,7.499341436009249,11.786941603141281
CD8 T,3,0,0,0,22,1.7513822170899722,-2.81956140665486
NK,23,0,0,0,68,6.50045580444797,-0.5945412364430684
Naive CD4 T,9,0,0,0,19,1.2788574772880885,-4.373886033577468
FCGR3A+ Mono,52,4,0,0,59,-11.384164862055936,4.320644691901658
Naive CD4 T,9,0,0,0,22,-0.636019043345609,-5.140807553810622
Naive CD4 T,4,0,0,0,29,-0.4540565532638219,-4.8028749671407
Memory CD4 T,24,0,0,0,59,2.149891771654925,-7.9177417006917254
CD8 T,25,0,0,0,68,4.754012532811007,-3.7567056861348407
NK,25,0,0,1,59,6.806945748905978,-0.6403178420491475
Naive CD4 T,4,0,0,0,37,-0.242938570399442,-3.232839509529616
Memory CD4 T,9,0,0,0,39,2.599196858982882,-4.869935914558913
Memory CD4 T,13,0,0,0,78,2.3915031033562038,-7.696051522774245
CD8 T,19,0,0,1,88,4.348586030583224,-2.7973012175984637
CD14+ Mono,33,3,0,0,46,-9.077928594966092,5.455652788596605
B,5,0,0,0,19,6.531219430546603,12.700820997672531
Memory CD4 T,23,0,0,0,48,2.665724404435,-8.486526414436844
CD8 T,5,0,0,0,26,2.8815608697937343,-3.071304723305251
Naive CD4 T,0,1,0,0,54,2.296803541760287,-4.8899401870198504
B,3,0,0,0,17,7.6398734527634,12.75346286626384
Naive CD4 T,5,0,0,0,63,0.38909048614963027,-7.084724351448561
B,8,0,0,0,5,7.895387597660861,12.78917892308757
B,6,0,0,0,16,8.252832360844454,12.083618238883469
DC,25,0,1,0,85,-6.580995611567655,2.856934383826707
CD8 T,26,0,0,1,56,4.691063829045138,-3.2493428435750262
CD14+ Mono,5,1,0,0,8,-7.834013990779081,7.747490480857347
NK,15,0,0,0,81,6.529424615483126,-0.6345898356862325
Naive CD4 T,3,1,0,0,36,-0.6211145442916539,-6.335376187843825
B,3,0,0,0,12,8.454230256657443,11.935365751700852
Memory CD4 T,12,0,1,0,58,2.3903320509003017,-8.517373010201004
B,6,0,0,0,20,7.164968915562472,13.407679632621262
Memory CD4 T,3,0,0,0,43,3.100467033963046,-6.351204797310378
Memory CD4 T,29,0,0,0,67,3.9963628727005336,-7.525876924080397
FCGR3A+ Mono,41,7,1,0,66,-11.573024801631131,4.109385803657029
CD14+ Mono,33,1,1,0,45,-6.840369276423612,5.5811525139384015
Naive CD4 T,6,0,0,0,30,-1.11007886352078,-5.968872472328688
Memory CD4 T,19,0,0,0,75,3.6440839248703334,-7.141550942940261
Naive CD4 T,6,0,0,0,13,-0.5693297904922154,-4.6736153808064715
CD14+ Mono,14,0,0,0,14,-7.802520803828397,8.03407342763469
B,6,0,0,0,24,7.144918389897189,11.721345976310227
Memory CD4 T,28,0,0,0,71,2.6866111236618373,-8.75162403253987
Naive CD4 T,4,0,0,0,12,-0.08369903983608751,-2.9585022178120868
Naive CD4 T,3,0,0,0,25,2.0202203023241374,-3.83104936747029
CD8 T,29,0,0,0,50,4.20288557587131,-2.9401134696431415
NK,30,1,0,0,58,7.271170087437472,-0.557064696831252
NK,17,0,0,0,68,7.026384778599581,0.09625180097148234
Naive CD4 T,25,0,0,0,40,-0.6729889434768346,-7.179008409065749
CD8 T,4,0,0,0,5,1.225606270413241,-2.8773183074422137
FCGR3A+ Mono,77,9,0,0,76,-12.134711317439237,3.736406401114915
FCGR3A+ Mono,103,1,1,0,59,-12.140457205195585,3.8631206306986554
CD14+ Mono,8,0,1,0,11,-7.968215040583768,8.33445937963054
FCGR3A+ Mono,53,16,1,0,90,-11.639443449397245,4.034691647010301
CD8 T,14,0,0,0,71,4.502950616459689,-2.612956449074294
Naive CD4 T,5,0,0,0,31,-0.5858419460250524,-5.050185128731276
Naive CD4 T,27,0,0,0,66,0.8282941657112453,-8.079243585152176
B,11,0,0,0,32,7.337979264836154,12.335333898978684
Naive CD4 T,20,0,0,0,61,1.5573421495960567,-7.19221298365071
Memory CD4 T,18,0,0,0,43,2.1985913294361445,-7.839456483406569
FCGR3A+ Mono,41,6,1,0,59,-10.273306898493924,4.280456856208299
CD14+ Mono,9,0,0,0,11,-8.303611807246366,8.480237081962082
CD14+ Mono,7,0,0,0,7,-8.409034780879178,8.455877378898117
CD8 T,8,0,0,0,38,3.7454183774994227,-3.774437352699782
CD8 T,4,2,0,0,35,5.592107720951876,-0.9873315539784688
FCGR3A+ Mono,28,5,0,0,60,-10.658668569941678,4.085473373847459
CD8 T,11,0,0,0,95,3.7534714418457362,-3.706383153481032
CD14+ Mono,23,4,0,0,27,-7.917349867243924,6.265544012504075
Naive CD4 T,11,0,0,0,15,-0.43719201507107286,-3.3224772658772723
CD8 T,9,0,0,0,62,4.580248780827365,-2.203824445290114
CD8 T,13,0,0,0,37,2.559493549446902,-3.742144509834792
Naive CD4 T,7,0,0,0,47,-0.09698586883083848,-6.566662713570143
NK,21,0,0,0,92,5.956944413761935,-1.1083111014790792
FCGR3A+ Mono,54,4,1,0,70,-11.769810728449979,4.0279274735026105
Memory CD4 T,11,0,0,0,56,2.550074465851626,-5.852886125130202
NK,96,3,0,0,124,6.96426720200046,-1.0984312739796895
B,4,0,0,0,75,5.678042598347506,13.37461765142009
Naive CD4 T,11,0,0,0,27,0.2491256671951625,-5.347285672707106
B,9,0,0,0,39,5.80354852257236,13.27584178777263
CD14+ Mono,47,8,0,0,29,-8.708384565730253,4.260575369315599
B,6,0,0,0,20,7.297696061711154,12.474714353995774
CD14+ Mono,34,0,0,0,26,-7.0798960250808385,5.902664259391282
Naive CD4 T,9,0,0,0,40,-0.3569956344558385,-6.305294915718581
CD14+ Mono,4,0,1,0,15,-9.090275816340604,8.685115889029953
B,1,0,0,0,8,9.380340047459445,12.336809233146164
Naive CD4 T,7,0,0,0,18,0.2590898948715541,-5.418909474892165
CD8 T,8,0,0,0,15,2.366207964997134,-2.763739272636916
CD14+ Mono,6,2,0,0,23,-8.309987120051542,7.352708414512132
NK,25,0,0,1,94,6.80069298325046,-1.0527633872456807
Naive CD4 T,6,1,0,0,20,0.26839716015323134,-5.029227658791091
NK,27,0,0,0,66,6.675443120579562,-0.8289689269490499
Naive CD4 T,4,0,0,0,36,0.9236813860939357,-4.606156751198317
CD8 T,9,1,1,0,54,4.226205535511813,-1.8750943389363546
CD14+ Mono,14,3,0,0,10,-7.745839170832792,5.734888628440355
CD8 T,18,0,0,1,50,4.872915931324801,-2.44197146563008
FCGR3A+ Mono,18,4,0,0,64,-10.783677153010526,4.715280846076463
Naive CD4 T,6,0,0,0,37,0.2708208042190883,-4.849445268196608
CD14+ Mono,4,1,0,0,12,-8.125128797907987,8.528223112540696
Memory CD4 T,14,0,0,0,65,3.299987979512057,-7.208994790596511
Naive CD4 T,5,0,0,0,29,-0.5870731395675328,-4.013096257729079
CD14+ Mono,41,0,1,0,57,-8.547248892207303,4.426709488349412
FCGR3A+ Mono,40,9,0,0,79,-11.44845490874783,3.5762580189280255
CD8 T,15,0,0,0,44,3.6234255510376308,-3.2739729133076922
FCGR3A+ Mono,48,3,0,0,53,-11.758986524958768,3.950362757163499
B,3,0,0,0,30,7.032624192814669,11.986159399466965
CD8 T,5,0,0,0,38,3.939254232029757,-3.1786641326375262
B,3,0,0,0,15,9.086498208622775,11.974038198905442
Memory CD4 T,16,0,0,0,50,3.3518024164245936,-7.981791421455886
NK,30,0,0,0,86,7.297696538548312,-0.1744678464360494
Naive CD4 T,6,0,0,0,24,-0.7349927944137242,-3.738961144966628
Naive CD4 T,1,0,0,0,54,-0.07261066855923204,-6.827730104012038
CD8 T,9,1,0,0,58,3.6513215976761195,-3.4280003753133075
B,6,0,0,0,20,7.7048000770614955,11.524714544730637
CD8 T,21,0,0,0,62,3.653907008747897,-3.6199607100911395
Naive CD4 T,8,0,0,0,18,-0.927553467173734,-6.680190965218093
FCGR3A+ Mono,30,4,1,0,79,-10.662280134577909,4.393798426108812
CD8 T,14,1,0,0,59,4.6115853267715785,-1.5766846385426778
CD14+ Mono,33,1,0,0,41,-6.692518286128202,5.693500593619798
Naive CD4 T,6,0,0,0,44,0.6400988775299403,-8.142200395149734
Naive CD4 T,1,0,0,0,29,-0.07815258922115831,-5.139246388954665
CD14+ Mono,31,4,0,0,53,-9.519607595820585,4.58816655011699
Memory CD4 T,10,0,0,0,41,1.5693425911472652,-7.675228997749831
Memory CD4 T,12,1,0,0,79,2.712156482319674,-7.917916223091628
FCGR3A+ Mono,88,18,0,0,122,-10.926056913752713,3.929455593543504
Memory CD4 T,4,0,0,0,35,2.8497994619415614,-6.28910486368611
Memory CD4 T,17,0,0,0,66,3.1474350172088954,-8.127374574226883
CD14+ Mono,30,2,0,0,39,-7.715370230097928,5.662576750236009
B,7,0,0,0,17,7.724513002018771,13.038702085929367
Naive CD4 T,4,0,0,0,22,-0.9501624626113561,-6.009729787392165
B,13,0,0,0,38,6.680068441014132,13.554210737662766
Memory CD4 T,18,0,0,0,34,3.697896309475741,-8.653642579597976
Naive CD4 T,4,0,0,0,41,-0.21172671737209825,-7.8064841475911395
CD8 T,27,1,0,0,74,5.4193856197403285,-1.932104274315383
Memory CD4 T,15,0,0,0,42,2.684761055092654,-7.352788850349929
CD14+ Mono,62,7,0,0,46,-7.514434866328397,5.785327986197923
NK,8,0,0,0,79,7.181750722508273,0.12423379750773722
FCGR3A+ Mono,49,11,0,0,71,-11.557177595515409,3.8294602188639386
Memory CD4 T,9,1,0,0,43,1.7294222342775676,-6.182535096687819
CD14+ Mono,5,0,0,0,8,-8.443932585139432,8.48309047551677
Memory CD4 T,6,0,0,0,51,3.4091968017624232,-4.777146264595534
B,2,0,0,0,25,7.583863206486544,12.725612715201828
CD14+ Mono,12,2,0,0,19,-8.421810202021756,7.446788862662767
Naive CD4 T,7,0,1,0,55,1.013881154637179,-5.511230870766188
Memory CD4 T,16,0,0,0,58,3.2653190570877406,-7.014444276375319
CD8 T,6,0,0,0,42,3.410609670262179,-3.4914602485127704
Naive CD4 T,5,0,0,0,20,1.3281454521225307,-3.416407033485915
Memory CD4 T,54,0,0,0,71,3.109127350430331,-8.549766465706375
NK,23,0,0,0,50,5.6902126747177455,-0.6510073390431661
CD8 T,40,0,0,0,123,5.646342702488742,-2.020638629478957
Memory CD4 T,16,0,0,0,71,1.8112140961916658,-6.733212873024489
CD8 T,18,0,0,0,44,4.420101113896212,-1.8770293441243429
CD8 T,5,0,0,0,56,4.971588321308932,-1.6327940669484395
FCGR3A+ Mono,26,4,1,0,63,-10.62627702178494,4.882575825171922
CD14+ Mono,23,0,0,0,56,-7.351715139765897,6.809337690787767
Memory CD4 T,19,0,0,0,42,1.7449959444807384,-7.577177926582839
Naive CD4 T,1,0,0,0,48,1.2449948268936488,-5.298832341713454
Memory CD4 T,55,0,0,0,71,4.436449952702365,-7.020306512398268
B,6,0,0,0,10,8.161834188084445,11.799373701529953
CD8 T,21,0,0,0,63,4.540374942402682,-3.958025857491042
Naive CD4 T,7,0,0,0,41,-0.03740768851772813,-4.3746041503377215
Memory CD4 T,46,0,0,1,38,3.1444603878067348,-3.4857887473531024
Memory CD4 T,7,1,0,0,48,2.369547911267123,-6.378277703804518
CD14+ Mono,14,0,0,0,8,-8.226711325068631,7.4481311592631085
Naive CD4 T,16,0,0,0,30,-1.2816453498794225,-5.451520368141677
NK,6,0,0,0,68,6.649305768589816,-0.03233961729481405
CD14+ Mono,21,0,0,0,19,-6.993985227961698,6.088841036277269
B,9,0,0,0,19,6.752552457432589,12.67042072148845
CD14+ Mono,10,0,0,0,20,-8.56620507659451,8.32470949025676
CD8 T,10,0,0,0,53,3.572120137791476,-3.8575991836018817
Naive CD4 T,5,0,0,0,23,-0.8466887992812779,-5.566196366829421
B,5,0,0,0,39,7.25156254349216,13.548580244498703
Naive CD4 T,25,0,1,0,43,-0.8188231510116246,-5.124656125587966
B,10,0,0,0,16,6.702514596562228,13.33988578649089
Memory CD4 T,46,0,0,0,82,2.838043399433932,-9.032216950935867
Naive CD4 T,14,0,0,0,23,0.6871501880691859,-6.451262399239089
B,9,0,0,0,31,7.414906926731906,12.066125944571946
Memory CD4 T,13,0,0,0,56,3.483283229451022,-8.734178468269851
B,5,0,0,0,9,9.3533744293259,12.221915319877121
Naive CD4 T,18,0,0,0,53,1.7144123169587466,-6.393709107918288
NK,2,0,0,0,20,5.603644557576022,-0.21597640184834188
DC,36,2,2,0,27,-6.798872045893827,3.2005394253306134
Memory CD4 T,13,0,0,0,60,2.258628286700091,-7.005364343208815
Naive CD4 T,16,0,0,0,75,0.07369167385562392,-7.282203599495436
CD8 T,22,0,0,1,77,5.400659270863375,-0.8408290591664571
FCGR3A+ Mono,28,9,0,0,64,-11.172896437068143,4.262643173652147
CD14+ Mono,7,0,0,0,16,-7.324053816218534,7.912086084800218
B,7,0,0,1,6,8.943097539524874,12.174810484366867
CD14+ Mono,36,1,0,0,39,-8.33932404937283,5.400886133628343
CD14+ Mono,16,4,0,0,20,-7.232224516291776,7.890885427909349
CD14+ Mono,42,4,0,0,48,-8.823988012690702,4.5517617020182355
CD14+ Mono,9,3,0,0,7,-9.153832487483182,7.983209207969163
CD8 T,5,0,0,0,26,2.7340213137672755,-2.6461044993825213
B,5,0,0,0,20,7.568505235295138,11.50883682103679
Memory CD4 T,5,0,0,0,55,1.8162293087685022,-7.742042466682936
